Sample_name	Species	Read_1	Read_2
VRE-0047	E_faecium	E_faecium_342/all_reads/VRE-0047_1.fastq.gz	E_faecium_342/all_reads/VRE-0047_2.fastq.gz
VRE-0048	E_faecium	E_faecium_342/all_reads/VRE-0048_1.fastq.gz	E_faecium_342/all_reads/VRE-0048_2.fastq.gz
VRE-0049	E_faecium	E_faecium_342/all_reads/VRE-0049_1.fastq.gz	E_faecium_342/all_reads/VRE-0049_2.fastq.gz
VRE-0050	E_faecium	E_faecium_342/all_reads/VRE-0050_1.fastq.gz	E_faecium_342/all_reads/VRE-0050_2.fastq.gz
VRE-0051	E_faecium	E_faecium_342/all_reads/VRE-0051_1.fastq.gz	E_faecium_342/all_reads/VRE-0051_2.fastq.gz
VRE-0052	E_faecium	E_faecium_342/all_reads/VRE-0052_1.fastq.gz	E_faecium_342/all_reads/VRE-0052_2.fastq.gz
VRE-0053	E_faecium	E_faecium_342/all_reads/VRE-0053_1.fastq.gz	E_faecium_342/all_reads/VRE-0053_2.fastq.gz
VRE-0054	E_faecium	E_faecium_342/all_reads/VRE-0054_1.fastq.gz	E_faecium_342/all_reads/VRE-0054_2.fastq.gz
VRE-0055	E_faecium	E_faecium_342/all_reads/VRE-0055_1.fastq.gz	E_faecium_342/all_reads/VRE-0055_2.fastq.gz
VRE-0056	E_faecium	E_faecium_342/all_reads/VRE-0056_1.fastq.gz	E_faecium_342/all_reads/VRE-0056_2.fastq.gz
VRE-0057	E_faecium	E_faecium_342/all_reads/VRE-0057_1.fastq.gz	E_faecium_342/all_reads/VRE-0057_2.fastq.gz
VRE-0058	E_faecium	E_faecium_342/all_reads/VRE-0058_1.fastq.gz	E_faecium_342/all_reads/VRE-0058_2.fastq.gz
VRE-0059	E_faecium	E_faecium_342/all_reads/VRE-0059_1.fastq.gz	E_faecium_342/all_reads/VRE-0059_2.fastq.gz
VRE-0061	E_faecium	E_faecium_342/all_reads/VRE-0061_1.fastq.gz	E_faecium_342/all_reads/VRE-0061_2.fastq.gz
VRE-0062	E_faecium	E_faecium_342/all_reads/VRE-0062_1.fastq.gz	E_faecium_342/all_reads/VRE-0062_2.fastq.gz
VRE-0063	E_faecium	E_faecium_342/all_reads/VRE-0063_1.fastq.gz	E_faecium_342/all_reads/VRE-0063_2.fastq.gz
VRE-0064	E_faecium	E_faecium_342/all_reads/VRE-0064_1.fastq.gz	E_faecium_342/all_reads/VRE-0064_2.fastq.gz
VRE-0065	E_faecium	E_faecium_342/all_reads/VRE-0065_1.fastq.gz	E_faecium_342/all_reads/VRE-0065_2.fastq.gz
VRE-0066	E_faecium	E_faecium_342/all_reads/VRE-0066_1.fastq.gz	E_faecium_342/all_reads/VRE-0066_2.fastq.gz
VRE-0068	E_faecium	E_faecium_342/all_reads/VRE-0068_1.fastq.gz	E_faecium_342/all_reads/VRE-0068_2.fastq.gz
VRE-0070	E_faecium	E_faecium_342/all_reads/VRE-0070_1.fastq.gz	E_faecium_342/all_reads/VRE-0070_2.fastq.gz
VRE-0071	E_faecium	E_faecium_342/all_reads/VRE-0071_1.fastq.gz	E_faecium_342/all_reads/VRE-0071_2.fastq.gz
VRE-0072	E_faecium	E_faecium_342/all_reads/VRE-0072_1.fastq.gz	E_faecium_342/all_reads/VRE-0072_2.fastq.gz
VRE-0073	E_faecium	E_faecium_342/all_reads/VRE-0073_1.fastq.gz	E_faecium_342/all_reads/VRE-0073_2.fastq.gz
VRE-0074	E_faecium	E_faecium_342/all_reads/VRE-0074_1.fastq.gz	E_faecium_342/all_reads/VRE-0074_2.fastq.gz
VRE-0075	E_faecium	E_faecium_342/all_reads/VRE-0075_1.fastq.gz	E_faecium_342/all_reads/VRE-0075_2.fastq.gz
VRE-0076	E_faecium	E_faecium_342/all_reads/VRE-0076_1.fastq.gz	E_faecium_342/all_reads/VRE-0076_2.fastq.gz
VRE-0077	E_faecium	E_faecium_342/all_reads/VRE-0077_1.fastq.gz	E_faecium_342/all_reads/VRE-0077_2.fastq.gz
VRE-0078	E_faecium	E_faecium_342/all_reads/VRE-0078_1.fastq.gz	E_faecium_342/all_reads/VRE-0078_2.fastq.gz
VRE-0080	E_faecium	E_faecium_342/all_reads/VRE-0080_1.fastq.gz	E_faecium_342/all_reads/VRE-0080_2.fastq.gz
VRE-0081	E_faecium	E_faecium_342/all_reads/VRE-0081_1.fastq.gz	E_faecium_342/all_reads/VRE-0081_2.fastq.gz
VRE-0082	E_faecium	E_faecium_342/all_reads/VRE-0082_1.fastq.gz	E_faecium_342/all_reads/VRE-0082_2.fastq.gz
VRE-0083	E_faecium	E_faecium_342/all_reads/VRE-0083_1.fastq.gz	E_faecium_342/all_reads/VRE-0083_2.fastq.gz
VRE-0085	E_faecium	E_faecium_342/all_reads/VRE-0085_1.fastq.gz	E_faecium_342/all_reads/VRE-0085_2.fastq.gz
VRE-0086	E_faecium	E_faecium_342/all_reads/VRE-0086_1.fastq.gz	E_faecium_342/all_reads/VRE-0086_2.fastq.gz
VRE-0087	E_faecium	E_faecium_342/all_reads/VRE-0087_1.fastq.gz	E_faecium_342/all_reads/VRE-0087_2.fastq.gz
VRE-0088	E_faecium	E_faecium_342/all_reads/VRE-0088_1.fastq.gz	E_faecium_342/all_reads/VRE-0088_2.fastq.gz
VRE-0089	E_faecium	E_faecium_342/all_reads/VRE-0089_1.fastq.gz	E_faecium_342/all_reads/VRE-0089_2.fastq.gz
VRE-0091	E_faecium	E_faecium_342/all_reads/VRE-0091_1.fastq.gz	E_faecium_342/all_reads/VRE-0091_2.fastq.gz
VRE-0092	E_faecium	E_faecium_342/all_reads/VRE-0092_1.fastq.gz	E_faecium_342/all_reads/VRE-0092_2.fastq.gz
VRE-0093	E_faecium	E_faecium_342/all_reads/VRE-0093_1.fastq.gz	E_faecium_342/all_reads/VRE-0093_2.fastq.gz
VRE-0094	E_faecium	E_faecium_342/all_reads/VRE-0094_1.fastq.gz	E_faecium_342/all_reads/VRE-0094_2.fastq.gz
VRE-0095	E_faecium	E_faecium_342/all_reads/VRE-0095_1.fastq.gz	E_faecium_342/all_reads/VRE-0095_2.fastq.gz
VRE-0096	E_faecium	E_faecium_342/all_reads/VRE-0096_1.fastq.gz	E_faecium_342/all_reads/VRE-0096_2.fastq.gz
VRE-0097	E_faecium	E_faecium_342/all_reads/VRE-0097_1.fastq.gz	E_faecium_342/all_reads/VRE-0097_2.fastq.gz
VRE-0098	E_faecium	E_faecium_342/all_reads/VRE-0098_1.fastq.gz	E_faecium_342/all_reads/VRE-0098_2.fastq.gz
VRE-0099	E_faecium	E_faecium_342/all_reads/VRE-0099_1.fastq.gz	E_faecium_342/all_reads/VRE-0099_2.fastq.gz
VRE-0100	E_faecium	E_faecium_342/all_reads/VRE-0100_1.fastq.gz	E_faecium_342/all_reads/VRE-0100_2.fastq.gz
VRE-0102	E_faecium	E_faecium_342/all_reads/VRE-0102_1.fastq.gz	E_faecium_342/all_reads/VRE-0102_2.fastq.gz
VRE-0103	E_faecium	E_faecium_342/all_reads/VRE-0103_1.fastq.gz	E_faecium_342/all_reads/VRE-0103_2.fastq.gz
VRE-0104	E_faecium	E_faecium_342/all_reads/VRE-0104_1.fastq.gz	E_faecium_342/all_reads/VRE-0104_2.fastq.gz
VRE-0137	E_faecium	E_faecium_342/all_reads/VRE-0137_1.fastq.gz	E_faecium_342/all_reads/VRE-0137_2.fastq.gz
VRE-0139	E_faecium	E_faecium_342/all_reads/VRE-0139_1.fastq.gz	E_faecium_342/all_reads/VRE-0139_2.fastq.gz
VRE-0140	E_faecium	E_faecium_342/all_reads/VRE-0140_1.fastq.gz	E_faecium_342/all_reads/VRE-0140_2.fastq.gz
VRE-0141	E_faecium	E_faecium_342/all_reads/VRE-0141_1.fastq.gz	E_faecium_342/all_reads/VRE-0141_2.fastq.gz
VRE-0142	E_faecium	E_faecium_342/all_reads/VRE-0142_1.fastq.gz	E_faecium_342/all_reads/VRE-0142_2.fastq.gz
VRE-0145	E_faecium	E_faecium_342/all_reads/VRE-0145_1.fastq.gz	E_faecium_342/all_reads/VRE-0145_2.fastq.gz
VRE-0146	E_faecium	E_faecium_342/all_reads/VRE-0146_1.fastq.gz	E_faecium_342/all_reads/VRE-0146_2.fastq.gz
VRE-0147	E_faecium	E_faecium_342/all_reads/VRE-0147_1.fastq.gz	E_faecium_342/all_reads/VRE-0147_2.fastq.gz
VRE-0148	E_faecium	E_faecium_342/all_reads/VRE-0148_1.fastq.gz	E_faecium_342/all_reads/VRE-0148_2.fastq.gz
VRE-0149	E_faecium	E_faecium_342/all_reads/VRE-0149_1.fastq.gz	E_faecium_342/all_reads/VRE-0149_2.fastq.gz
VRE-0150	E_faecium	E_faecium_342/all_reads/VRE-0150_1.fastq.gz	E_faecium_342/all_reads/VRE-0150_2.fastq.gz
VRE-0151	E_faecium	E_faecium_342/all_reads/VRE-0151_1.fastq.gz	E_faecium_342/all_reads/VRE-0151_2.fastq.gz
VRE-0152	E_faecium	E_faecium_342/all_reads/VRE-0152_1.fastq.gz	E_faecium_342/all_reads/VRE-0152_2.fastq.gz
VRE-0154	E_faecium	E_faecium_342/all_reads/VRE-0154_1.fastq.gz	E_faecium_342/all_reads/VRE-0154_2.fastq.gz
VRE-0156	E_faecium	E_faecium_342/all_reads/VRE-0156_1.fastq.gz	E_faecium_342/all_reads/VRE-0156_2.fastq.gz
VRE-0157	E_faecium	E_faecium_342/all_reads/VRE-0157_1.fastq.gz	E_faecium_342/all_reads/VRE-0157_2.fastq.gz
VRE-0158	E_faecium	E_faecium_342/all_reads/VRE-0158_1.fastq.gz	E_faecium_342/all_reads/VRE-0158_2.fastq.gz
VRE-0159	E_faecium	E_faecium_342/all_reads/VRE-0159_1.fastq.gz	E_faecium_342/all_reads/VRE-0159_2.fastq.gz
VRE-0160	E_faecium	E_faecium_342/all_reads/VRE-0160_1.fastq.gz	E_faecium_342/all_reads/VRE-0160_2.fastq.gz
VRE-0162	E_faecium	E_faecium_342/all_reads/VRE-0162_1.fastq.gz	E_faecium_342/all_reads/VRE-0162_2.fastq.gz
